TransactionNo,Items,DateTime,Daypart,DayType
215.0,Pastry,2016-01-11 12:30:30,Afternoon,Weekday
215.0,Coffee,2016-01-11 12:30:30,Afternoon,
216.0,Tartine,2016-01-11 12:31:30,Afternoon,Weekday
216.0,Coffee,2016-01-11 12:31:30,Afternoon,Weekday
217.0,Bread,2016-01-11 12:33:31,Afternoon,Weekday
217.0,Cookies,2016-01-11 12:33:31,Afternoon,Weekday
218.0,Sandwich,2016-01-11 12:37:29,Afternoon,Weekday
219.0,Tartine,2016-01-11 12:41:16,Afternoon,Weekday
220.0,Bread,2016-01-11 12:49:16,Afternoon,Weekday
220.0,Pastry,2016-01-11 12:49:16,Afternoon,Weekday
221.0,Bread,2016-01-11 12:53:18,Afternoon,Weekday
221.0,Scandinavian,2016-01-11 12:53:18,Afternoon,Weekday
222.0,Scandinavian,2016-01-11 13:08:46,Afternoon,Weekday
223.0,Alfajores,2016-01-11 13:11:34,Afternoon,Weekday
223.0,Coffee,2016-01-11 13:11:34,Afternoon,Weekday
224.0,Coffee,2016-01-11 13:15:08,Afternoon,Weekday
225.0,Coffee,2016-01-11 13:19:00,Afternoon,Weekday
225.0,Coke,2016-01-11 13:19:00,Afternoon,Weekday
225.0,Soup,2016-01-11 13:19:00,Afternoon,Weekday
226.0,Cake,2016-01-11 13:21:52,Afternoon,Weekday
227.0,Tea,2016-01-11 13:31:35,Afternoon,Weekday
227.0,Sandwich,2016-01-11 13:31:35,Afternoon,Weekday
227.0,Soup,2016-01-11 13:31:35,Afternoon,Weekday
228.0,Coffee,2016-01-11 13:33:54,Afternoon,Weekday
229.0,Hearty & Seasonal,2016-01-11 13:37:48,Afternoon,Weekday
229.0,Bread,2016-01-11 13:37:48,Afternoon,Weekday
230.0,Alfajores,2016-01-11 13:41:53,Afternoon,Weekday
231.0,Cake,2016-01-11 13:45:21,Afternoon,Weekday
232.0,Tea,2016-01-11 14:10:03,Afternoon,Weekday
232.0,Tea,2016-01-11 14:10:03,Afternoon,Weekday
232.0,Bread,2016-01-11 14:10:03,Afternoon,Weekday
233.0,Coffee,2016-01-11 14:13:26,Afternoon,Weekday
233.0,Tea,2016-01-11 14:13:26,Afternoon,Weekday
233.0,Bread,2016-01-11 14:13:26,Afternoon,Weekday
233.0,Soup,2016-01-11 14:13:26,Afternoon,Weekday
234.0,Coffee,2016-01-11 14:14:01,Afternoon,Weekday
234.0,Coffee,2016-01-11 14:14:01,Afternoon,Weekday
235.0,,2016-01-11 14:18:52,Afternoon,Weekday
236.0,Fudge,2016-01-11 14:22:07,Afternoon,Weekday
237.0,Coffee,2016-01-11 14:25:14,Afternoon,Weekday
237.0,Sandwich,2016-01-11 14:25:14,Afternoon,Weekday
238.0,Tea,2016-01-11 14:37:16,Afternoon,Weekday
238.0,Bread,2016-01-11 14:37:16,Afternoon,Weekday
238.0,Cookies,2016-01-11 14:37:16,Afternoon,Weekday
238.0,Pastry,2016-01-11 14:37:16,Afternoon,Weekday
239.0,Muffin,2016-01-11 14:37:26,Afternoon,Weekday
240.0,Scandinavian,2016-01-11 14:42:31,Afternoon,Weekday
241.0,Jam,2016-01-11 14:54:33,Afternoon,Weekday
241.0,Tea,2016-01-11 14:54:33,Afternoon,Weekday
242.0,Juice,2016-01-11 15:02:23,Afternoon,Weekday
242.0,Tea,2016-01-11 15:02:23,Afternoon,Weekday
242.0,Alfajores,2016-01-11 15:02:23,Afternoon,Weekday
243.0,Cake,2016-01-11 15:18:43,Afternoon,Weekday
243.0,Muffin,2016-01-11 15:18:43,Afternoon,Weekday
243.0,Coffee,2016-01-11 15:18:43,Afternoon,Weekday
243.0,Soup,2016-01-11 15:18:43,Afternoon,Weekday
244.0,Hot chocolate,2016-01-11 15:33:18,Afternoon,Weekday
244.0,Cake,2016-01-11 15:33:18,Afternoon,Weekday
244.0,Coffee,2016-01-11 15:33:18,Afternoon,Weekday
245.0,Cake,2016-01-11 15:37:30,Afternoon,Weekday
245.0,Cookies,2016-01-11 15:37:30,Afternoon,Weekday
246.0,Tea,2016-01-11 15:48:44,Afternoon,Weekday
246.0,Bread,2016-01-11 15:48:44,Afternoon,Weekday
247.0,Alfajores,2016-01-11 16:07:11,Afternoon,Weekday
247.0,Coffee,2016-01-11 16:07:11,Afternoon,Weekday
247.0,Coffee,2016-01-11 16:07:11,Afternoon,Weekday
247.0,Coffee,2016-01-11 16:07:11,Afternoon,Weekday
247.0,Juice,2016-01-11 16:07:11,Afternoon,Weekday
248.0,Coffee,2016-01-11 16:08:22,Afternoon,Weekday
248.0,Tea,2016-01-11 16:08:22,Afternoon,Weekday
248.0,Soup,2016-01-11 16:08:22,Afternoon,Weekday
249.0,Hot chocolate,2016-01-11 16:10:03,Afternoon,Weekday
250.0,Cookies,2016-01-11 16:10:42,Afternoon,Weekday
251.0,Coffee,2016-01-11 16:26:55,Afternoon,Weekday
251.0,Medialuna,2016-01-11 16:26:55,Afternoon,Weekday
252.0,,2016-01-11 16:28:57,Afternoon,Weekday
252.0,Eggs,2016-01-11 16:28:57,Afternoon,Weekday
253.0,Scandinavian,2016-01-11 17:46:13,Evening,Weekday
254.0,Medialuna,2016-01-11 18:43:55,Evening,Weekday
255.0,Coffee,2016-02-11 08:02:20,Morning,Weekday
255.0,Coffee,2016-02-11 08:02:20,Morning,Weekday
255.0,Pastry,2016-02-11 08:02:20,Morning,Weekday
256.0,Coffee,2016-02-11 08:05:03,Morning,Weekday
256.0,Bread,2016-02-11 08:05:03,Morning,
257.0,Bread,2016-02-11 08:07:05,Morning,Weekday
257.0,Coffee,2016-02-11 08:07:05,Morning,Weekday
257.0,Pastry,2016-02-11 08:07:05,Morning,Weekday
258.0,Coffee,2016-02-11 08:08:45,Morning,Weekday
258.0,Pastry,2016-02-11 08:08:45,Morning,Weekday
259.0,Pastry,2016-02-11 08:11:35,Morning,Weekday
260.0,Coffee,2016-02-11 08:12:03,Morning,Weekday
261.0,Coffee,2016-02-11 08:12:51,Morning,Weekday
262.0,Coffee,2016-02-11 08:29:04,Morning,Weekday
262.0,Hot chocolate,2016-02-11 08:29:04,Morning,Weekday
262.0,Pastry,2016-02-11 08:29:04,Morning,Weekday
263.0,Coke,2016-02-11 08:53:32,Morning,Weekday
264.0,Coffee,2016-02-11 09:02:24,Morning,Weekday
264.0,Jam,2016-02-11 09:02:24,Morning,Weekday
265.0,Tea,2016-02-11 09:03:13,Morning,Weekday
266.0,Bread,2016-02-11 09:05:25,Morning,Weekday
266.0,Pastry,2016-02-11 09:05:25,Morning,Weekday
267.0,Coffee,2016-02-11 09:18:53,Morning,Weekday
267.0,Alfajores,2016-02-11 09:18:53,Morning,Weekday
267.0,Farm House,2016-02-11 09:18:53,Morning,Weekday
268.0,Tea,2016-02-11 09:22:47,Morning,Weekday
268.0,Pastry,2016-02-11 09:22:47,Morning,Weekday
269.0,Bread,2016-02-11 09:25:31,Morning,Weekday
270.0,Coffee,2016-02-11 09:27:58,Morning,Weekday
270.0,Jam,2016-02-11 09:27:58,Morning,Weekday
271.0,Coffee,2016-02-11 09:33:47,Morning,Weekday
271.0,Tea,2016-02-11 09:33:47,Morning,Weekday
271.0,Coffee,2016-02-11 09:33:47,Morning,Weekday
271.0,Pastry,2016-02-11 09:33:47,Morning,Weekday
272.0,Farm House,2016-02-11 09:35:10,Morning,Weekday
274.0,Coffee,2016-02-11 09:52:58,Morning,Weekday
,Bread,2016-02-11 09:52:58,Morning,Weekday
274.0,Pastry,2016-02-11 09:52:58,Morning,Weekday
275.0,Farm House,2016-02-11 09:53:28,Morning,Weekday
276.0,Coffee,2016-02-11 09:54:47,Morning,Weekday
276.0,Coffee,2016-02-11 09:54:47,Morning,Weekday
276.0,Pastry,2016-02-11 09:54:47,Morning,Weekday
277.0,Farm House,2016-02-11 10:12:15,Morning,Weekday
278.0,Coffee,2016-02-11 10:13:27,Morning,Weekday
278.0,Pastry,2016-02-11 10:13:27,Morning,Weekday
279.0,Coffee,2016-02-11 10:15:48,Morning,Weekday
280.0,Coffee,2016-02-11 10:17:22,Morning,Weekday
280.0,Pastry,2016-02-11 10:17:22,Morning,Weekday
281.0,Bread,2016-02-11 10:29:56,Morning,Weekday
281.0,Bread,2016-02-11 10:29:56,Morning,Weekday
282.0,Bread,2016-02-11 10:37:45,Morning,Weekday
282.0,Coffee,2016-02-11 10:37:45,Morning,Weekday
282.0,Pastry,2016-02-11 10:37:45,Morning,Weekday
283.0,Pastry,2016-02-11 10:44:50,Morning,Weekday
283.0,Coffee,2016-02-11 10:44:50,Morning,Weekday
284.0,Coffee,2016-02-11 10:48:08,Morning,Weekday
284.0,Farm House,2016-02-11 10:48:08,Morning,Weekday
285.0,Farm House,2016-02-11 10:52:20,Morning,Weekday
285.0,Farm House,2016-02-11 10:52:20,Morning,
285.0,Pastry,2016-02-11 10:52:20,Morning,Weekday
286.0,Bread,2016-02-11 10:53:48,Morning,Weekday
286.0,Juice,2016-02-11 10:53:48,Morning,Weekday
286.0,Alfajores,2016-02-11 10:53:48,Morning,Weekday
287.0,Coffee,2016-02-11 10:56:40,Morning,Weekday
287.0,Pastry,2016-02-11 10:56:40,Morning,Weekday
288.0,Bread,2016-02-11 10:59:16,Morning,Weekday
288.0,Alfajores,2016-02-11 10:59:16,Morning,Weekday
289.0,Bread,2016-02-11 11:00:57,Morning,Weekday
290.0,Coffee,2016-02-11 11:03:49,Morning,Weekday
290.0,Cookies,2016-02-11 11:03:49,Morning,Weekday
291.0,Coffee,2016-02-11 11:04:47,,Weekday
292.0,Cookies,2016-02-11 11:15:13,Morning,Weekday
293.0,Hearty & Seasonal,2016-02-11 11:29:15,Morning,Weekday
294.0,Coffee,2016-02-11 11:35:36,Morning,Weekday
295.0,Jam,2016-02-11 11:39:45,Morning,Weekday
295.0,Tartine,2016-02-11 11:39:45,Morning,Weekday
295.0,Bread,2016-02-11 11:39:45,Morning,Weekday
296.0,,2016-02-11 11:58:42,Morning,
296.0,Scandinavian,2016-02-11 11:58:42,Morning,Weekday
297.0,Hearty & Seasonal,2016-02-11 12:06:51,Afternoon,Weekday
297.0,Coffee,2016-02-11 12:06:51,Afternoon,Weekday
297.0,Muffin,2016-02-11 12:06:51,Afternoon,Weekday
297.0,Scandinavian,2016-02-11 12:06:51,Afternoon,Weekday
298.0,Tartine,2016-02-11 12:11:56,Afternoon,Weekday
298.0,Pick and Mix Bowls,2016-02-11 12:11:56,Afternoon,Weekday
298.0,Coffee,2016-02-11 12:11:56,Afternoon,Weekday
298.0,Coke,2016-02-11 12:11:56,Afternoon,Weekday
299.0,Bread,2016-02-11 12:14:15,Afternoon,Weekday
300.0,Scandinavian,2016-02-11 12:18:15,Afternoon,Weekday
300.0,Farm House,2016-02-11 12:18:15,Afternoon,
300.0,Alfajores,2016-02-11 12:18:15,Afternoon,Weekday
300.0,Coffee,2016-02-11 12:18:15,Afternoon,Weekday
300.0,Coffee,2016-02-11 12:18:15,Afternoon,Weekday
301.0,Juice,2016-02-11 12:24:06,,Weekday
301.0,Mineral water,2016-02-11 12:24:06,Afternoon,Weekday
301.0,Soup,2016-02-11 12:24:06,Afternoon,Weekday
302.0,Soup,2016-02-11 12:27:31,Afternoon,Weekday
302.0,Tea,2016-02-11 12:27:31,Afternoon,Weekday
303.0,Juice,2016-02-11 12:30:42,Afternoon,Weekday
303.0,Tea,2016-02-11 12:30:42,Afternoon,Weekday
303.0,,2016-02-11 12:30:42,Afternoon,Weekday
303.0,Soup,2016-02-11 12:30:42,Afternoon,Weekday
304.0,Hearty & Seasonal,2016-02-11 12:33:51,Afternoon,
304.0,Tea,2016-02-11 12:33:51,Afternoon,Weekday
305.0,Fudge,2016-02-11 12:35:41,Afternoon,Weekday
306.0,Coffee,2016-02-11 12:39:02,Afternoon,Weekday
306.0,Mineral water,2016-02-11 12:39:02,Afternoon,Weekday
306.0,Juice,2016-02-11 12:39:02,Afternoon,Weekday
306.0,Soup,2016-02-11 12:39:02,Afternoon,Weekday
307.0,Hearty & Seasonal,2016-02-11 12:52:44,Afternoon,Weekday
308.0,Hearty & Seasonal,2016-02-11 12:54:49,Afternoon,Weekday
308.0,Smoothies,2016-02-11 12:54:49,Afternoon,Weekday
309.0,Hearty & Seasonal,2016-02-11 12:56:40,Afternoon,Weekday
309.0,Tea,2016-02-11 12:56:40,Afternoon,Weekday
310.0,Coffee,2016-02-11 13:02:57,Afternoon,Weekday
310.0,Sandwich,2016-02-11 13:02:57,Afternoon,Weekday
310.0,Sandwich,2016-02-11 13:02:57,Afternoon,Weekday
311.0,Cookies,2016-02-11 13:09:40,Afternoon,Weekday
311.0,Farm House,2016-02-11 13:09:40,Afternoon,Weekday
312.0,Soup,2016-02-11 13:11:57,Afternoon,Weekday
312.0,Tea,2016-02-11 13:11:57,Afternoon,Weekday
312.0,Juice,2016-02-11 13:11:57,Afternoon,Weekday
313.0,Soup,2016-02-11 13:12:44,Afternoon,Weekday
314.0,Coffee,2016-02-11 13:16:48,Afternoon,Weekday
316.0,Bread,2016-02-11 13:23:56,Afternoon,Weekday
317.0,Cookies,2016-02-11 13:42:15,Afternoon,Weekday
317.0,Tea,2016-02-11 13:42:15,Afternoon,Weekday
318.0,Soup,2016-02-11 13:46:42,Afternoon,Weekday
318.0,Hearty & Seasonal,2016-02-11 13:46:42,Afternoon,Weekday
318.0,Bread,2016-02-11 13:46:42,Afternoon,Weekday
319.0,Coffee,2016-02-11 13:50:59,Afternoon,Weekday
320.0,Coffee,2016-02-11 13:58:39,Afternoon,Weekday
321.0,Coffee,2016-02-11 14:00:37,Afternoon,Weekday
321.0,Tea,2016-02-11 14:00:37,Afternoon,Weekday
322.0,Bread,2016-02-11 14:01:20,Afternoon,Weekday
323.0,Tea,2016-02-11 14:05:20,Afternoon,Weekday
324.0,Coffee,2016-02-11 14:11:14,Afternoon,Weekday
324.0,Tea,2016-02-11 14:11:14,Afternoon,Weekday
325.0,Coffee,2016-02-11 14:11:50,Afternoon,Weekday
326.0,Fudge,2016-02-11 14:34:44,Afternoon,Weekday
327.0,Tea,2016-02-11 15:03:25,Afternoon,Weekday
328.0,Soup,2016-02-11 15:25:57,Afternoon,Weekday
328.0,Tea,2016-02-11 15:25:57,Afternoon,Weekday
329.0,Juice,,Afternoon,Weekday
330.0,Alfajores,2016-02-11 15:46:22,Afternoon,Weekday
331.0,,2016-02-11 15:57:42,Afternoon,Weekday
332.0,Coffee,2016-02-11 16:25:49,Afternoon,Weekday
332.0,Alfajores,2016-02-11 16:25:49,Afternoon,Weekday
333.0,Juice,2016-02-11 16:54:35,Afternoon,Weekday
333.0,Alfajores,2016-02-11 16:54:35,Afternoon,Weekday
333.0,Cookies,2016-02-11 16:54:35,Afternoon,Weekday
,Pick and Mix Bowls,2016-02-11 16:54:35,Afternoon,Weekday
333.0,Mineral water,2016-02-11 16:54:35,Afternoon,Weekday
334.0,Coffee,2016-02-11 17:01:56,Evening,Weekday
334.0,Alfajores,2016-02-11 17:01:56,Evening,Weekday
335.0,Fudge,2016-02-11 17:41:01,Evening,Weekday
336.0,Mighty Protein,2016-02-11 18:08:40,Evening,Weekday
336.0,Juice,2016-02-11 18:08:40,Evening,Weekday
337.0,Coffee,2016-02-11 18:13:04,Evening,Weekday
337.0,Mineral water,2016-02-11 18:13:04,Evening,Weekday
337.0,Alfajores,2016-02-11 18:13:04,Evening,Weekday
338.0,Mighty Protein,2016-02-11 18:19:43,Evening,Weekday
338.0,Coffee,2016-02-11 18:19:43,Evening,Weekday
339.0,Alfajores,2016-02-11 18:40:02,Evening,Weekday
340.0,Coffee,2016-03-11 07:46:50,Morning,Weekday
340.0,Bread,2016-03-11 07:46:50,Morning,Weekday
341.0,Medialuna,2016-03-11 07:50:50,Morning,Weekday
341.0,Medialuna,2016-03-11 07:50:50,,Weekday
342.0,Medialuna,2016-03-11 08:01:08,Morning,Weekday
342.0,Bread,2016-03-11 08:01:08,Morning,Weekday
343.0,Farm House,2016-03-11 08:07:16,Morning,Weekday
344.0,Coffee,2016-03-11 08:08:26,Morning,Weekday
344.0,Pastry,2016-03-11 08:08:26,Morning,Weekday
345.0,Farm House,2016-03-11 08:09:59,Morning,Weekday
346.0,Coffee,2016-03-11 08:15:21,Morning,Weekday
346.0,Coffee,2016-03-11 08:15:21,Morning,Weekday
346.0,Pastry,2016-03-11 08:15:21,Morning,Weekday
346.0,Pastry,,Morning,Weekday
346.0,Coffee,2016-03-11 08:15:21,Morning,Weekday
347.0,Medialuna,2016-03-11 08:40:43,Morning,Weekday
348.0,Bread,2016-03-11 08:49:23,Morning,Weekday
348.0,Tea,2016-03-11 08:49:23,Morning,Weekday
348.0,Sandwich,2016-03-11 08:49:23,Morning,Weekday
349.0,Bread,2016-03-11 08:54:40,Morning,Weekday
350.0,Jam,2016-03-11 09:00:24,Morning,Weekday
350.0,Coffee,2016-03-11 09:00:24,Morning,Weekday
350.0,Farm House,2016-03-11 09:00:24,Morning,Weekday
351.0,Focaccia,2016-03-11 09:02:32,Morning,Weekday
352.0,Bread,2016-03-11 09:06:17,Morning,Weekday
353.0,Tartine,2016-03-11 09:08:32,Morning,Weekday
353.0,Pastry,2016-03-11 09:08:32,Morning,
353.0,Bread,2016-03-11 09:08:32,Morning,Weekday
353.0,My-5 Fruit Shoot,2016-03-11 09:08:32,Morning,Weekday
354.0,Farm House,2016-03-11 09:13:37,Morning,Weekday
354.0,Pastry,2016-03-11 09:13:37,Morning,Weekday
355.0,Bread,2016-03-11 09:19:54,Morning,Weekday
355.0,Pastry,2016-03-11 09:19:54,Morning,Weekday
356.0,,2016-03-11 09:24:38,Morning,Weekday
356.0,,2016-03-11 09:24:38,Morning,Weekday
357.0,Jam,2016-03-11 09:31:19,Morning,Weekday
357.0,Coffee,2016-03-11 09:31:19,Morning,Weekday
358.0,Farm House,2016-03-11 09:34:00,Morning,Weekday
359.0,Bread,2016-03-11 09:34:56,Morning,Weekday
359.0,Pastry,2016-03-11 09:34:56,Morning,Weekday
360.0,Coffee,2016-03-11 09:44:36,Morning,Weekday
360.0,Tea,2016-03-11 09:44:36,Morning,Weekday
360.0,Bread,2016-03-11 09:44:36,Morning,Weekday
361.0,Jam,2016-03-11 09:45:20,Morning,Weekday
363.0,Pastry,2016-03-11 09:57:55,Morning,Weekday
363.0,Medialuna,2016-03-11 09:57:55,Morning,
363.0,Medialuna,2016-03-11 09:57:55,Morning,Weekday
364.0,Coffee,2016-03-11 09:59:18,Morning,Weekday
365.0,Tea,2016-03-11 10:01:12,Morning,Weekday
366.0,Bread,2016-03-11 10:04:37,Morning,Weekday
367.0,Bread,2016-03-11 10:10:26,Morning,Weekday
367.0,Pastry,2016-03-11 10:10:26,Morning,Weekday
368.0,Pastry,2016-03-11 10:13:05,Morning,Weekday
369.0,Farm House,2016-03-11 10:26:03,Morning,Weekday
370.0,Tea,2016-03-11 10:27:05,Morning,Weekday
371.0,Coffee,2016-03-11 10:39:12,Morning,Weekday
371.0,Brownie,2016-03-11 10:39:12,Morning,Weekday
371.0,Alfajores,2016-03-11 10:39:12,Morning,Weekday
371.0,Fudge,2016-03-11 10:39:12,Morning,Weekday
372.0,Bread,2016-03-11 10:48:46,Morning,Weekday
372.0,Fudge,2016-03-11 10:48:46,Morning,Weekday
372.0,Cookies,2016-03-11 10:48:46,Morning,Weekday
373.0,Coffee,2016-03-11 11:03:49,Morning,Weekday
374.0,Bread,2016-03-11 11:05:44,Morning,Weekday
375.0,Coffee,2016-03-11 11:15:14,Morning,Weekday
375.0,Coffee,2016-03-11 11:15:14,Morning,Weekday
375.0,Jam,2016-03-11 11:15:14,Morning,Weekday
375.0,Pastry,2016-03-11 11:15:14,Morning,Weekday
376.0,Soup,2016-03-11 11:20:31,Morning,Weekday
376.0,Coffee,2016-03-11 11:20:31,Morning,Weekday
377.0,Smoothies,2016-03-11 11:23:16,Morning,Weekday
377.0,Soup,2016-03-11 11:23:16,Morning,Weekday
377.0,Hearty & Seasonal,2016-03-11 11:23:16,Morning,Weekday
377.0,Pastry,2016-03-11 11:23:16,Morning,Weekday
378.0,Pastry,2016-03-11 11:31:01,Morning,Weekday
378.0,Bread,2016-03-11 11:31:01,Morning,Weekday
379.0,Pastry,2016-03-11 11:47:18,Morning,Weekday
379.0,Medialuna,2016-03-11 11:47:18,Morning,Weekday
380.0,Tea,2016-03-11 11:51:52,Morning,Weekday
380.0,Coffee,2016-03-11 11:51:52,Morning,Weekday
381.0,Bread,2016-03-11 11:53:09,Morning,Weekday
381.0,Cookies,2016-03-11 11:53:09,Morning,Weekday
382.0,Coffee,2016-03-11 12:01:18,,Weekday
382.0,Coffee,2016-03-11 12:01:18,Afternoon,Weekday
382.0,Bread,2016-03-11 12:01:18,Afternoon,Weekday
382.0,Hearty & Seasonal,2016-03-11 12:01:18,Afternoon,Weekday
382.0,Pick and Mix Bowls,2016-03-11 12:01:18,Afternoon,Weekday
382.0,Sandwich,2016-03-11 12:01:18,Afternoon,Weekday
382.0,Focaccia,2016-03-11 12:01:18,Afternoon,Weekday
383.0,Coffee,2016-03-11 12:02:49,Afternoon,Weekday
384.0,Coffee,2016-03-11 12:05:25,Afternoon,Weekday
384.0,Sandwich,2016-03-11 12:05:25,Afternoon,Weekday
384.0,Brownie,2016-03-11 12:05:25,Afternoon,Weekday
385.0,Brownie,2016-03-11 12:07:24,Afternoon,Weekday
385.0,Cookies,2016-03-11 12:07:24,Afternoon,Weekday
386.0,Coffee,2016-03-11 12:12:03,Afternoon,Weekday
387.0,Coffee,2016-03-11 12:16:15,Afternoon,Weekday
388.0,Sandwich,2016-03-11 12:23:47,Afternoon,Weekday
388.0,Bread,2016-03-11 12:23:47,Afternoon,Weekday
388.0,Coffee,2016-03-11 12:23:47,Afternoon,Weekday
389.0,Coffee,2016-03-11 12:37:58,Afternoon,Weekday
389.0,Hot chocolate,2016-03-11 12:37:58,Afternoon,Weekday
390.0,Tea,,Afternoon,Weekday
391.0,,2016-03-11 13:02:37,Afternoon,Weekday
391.0,Coffee,2016-03-11 13:02:37,Afternoon,Weekday
391.0,Brownie,2016-03-11 13:02:37,Afternoon,Weekday
392.0,Brownie,2016-03-11 13:19:57,Afternoon,Weekday
392.0,Pastry,2016-03-11 13:19:57,Afternoon,Weekday
392.0,Focaccia,2016-03-11 13:19:57,Afternoon,Weekday
392.0,Farm House,2016-03-11 13:19:57,Afternoon,Weekday
393.0,Cake,2016-03-11 13:30:57,Afternoon,Weekday
393.0,Focaccia,2016-03-11 13:30:57,Afternoon,Weekday
394.0,Soup,2016-03-11 13:35:48,Afternoon,Weekday
394.0,Hearty & Seasonal,2016-03-11 13:35:48,Afternoon,Weekday
394.0,Mineral water,2016-03-11 13:35:48,Afternoon,Weekday
395.0,Hearty & Seasonal,2016-03-11 13:36:09,Afternoon,Weekday
396.0,Hearty & Seasonal,2016-03-11 13:37:53,Afternoon,Weekday
397.0,Coffee,2016-03-11 13:41:42,Afternoon,Weekday
397.0,Coffee,2016-03-11 13:41:42,Afternoon,Weekday
397.0,Pastry,2016-03-11 13:41:42,Afternoon,Weekday
398.0,Coffee,2016-03-11 14:00:26,Afternoon,Weekday
399.0,Tea,2016-03-11 14:03:07,Afternoon,Weekday
399.0,Cake,2016-03-11 14:03:07,Afternoon,Weekday
400.0,Coffee,2016-03-11 14:09:44,Afternoon,Weekday
400.0,Soup,2016-03-11 14:09:44,Afternoon,Weekday
401.0,Bread,2016-03-11 14:14:56,Afternoon,Weekday
401.0,Focaccia,2016-03-11 14:14:56,Afternoon,Weekday
401.0,Fudge,2016-03-11 14:14:56,Afternoon,Weekday
402.0,Hot chocolate,2016-03-11 14:16:50,Afternoon,Weekday
402.0,Coffee,2016-03-11 14:16:50,Afternoon,Weekday
402.0,Alfajores,2016-03-11 14:16:50,Afternoon,Weekday
403.0,Brownie,2016-03-11 14:26:27,Afternoon,Weekday
403.0,Pastry,2016-03-11 14:26:27,Afternoon,Weekday
403.0,Cake,2016-03-11 14:26:27,Afternoon,Weekday
404.0,Medialuna,2016-03-11 14:40:15,Afternoon,Weekday
404.0,Alfajores,2016-03-11 14:40:15,Afternoon,Weekday
404.0,Dulce de Leche,2016-03-11 14:40:15,Afternoon,Weekday
405.0,Dulce de Leche,2016-03-11 14:41:13,Afternoon,Weekday
405.0,Alfajores,2016-03-11 14:41:13,Afternoon,Weekday
406.0,Bread,2016-03-11 14:48:35,Afternoon,Weekday
406.0,Cake,2016-03-11 14:48:35,Afternoon,Weekday
407.0,Cake,,Afternoon,Weekday
407.0,Coffee,2016-03-11 14:51:45,Afternoon,Weekday
408.0,Bread,2016-03-11 15:00:24,Afternoon,Weekday
409.0,Sandwich,2016-03-11 15:01:52,Afternoon,Weekday
410.0,Bread,2016-03-11 15:06:48,Afternoon,Weekday
410.0,Coffee,2016-03-11 15:06:48,Afternoon,Weekday
410.0,Alfajores,2016-03-11 15:06:48,Afternoon,Weekday
410.0,Medialuna,2016-03-11 15:06:48,Afternoon,Weekday
411.0,Coffee,2016-03-11 15:19:41,Afternoon,Weekday
412.0,Bread,2016-03-11 15:23:33,Afternoon,Weekday
412.0,Alfajores,2016-03-11 15:23:33,Afternoon,Weekday
413.0,Tea,2016-03-11 15:27:03,Afternoon,Weekday
413.0,Coffee,2016-03-11 15:27:03,Afternoon,Weekday
414.0,Bread,2016-03-11 15:33:17,Afternoon,Weekday
415.0,Dulce de Leche,2016-03-11 15:33:40,Afternoon,Weekday
416.0,Farm House,2016-03-11 15:40:11,Afternoon,Weekday
417.0,Fudge,2016-03-11 15:41:18,Afternoon,Weekday
418.0,Coffee,2016-03-11 15:42:41,Afternoon,Weekday
419.0,Coffee,2016-03-11 15:55:46,Afternoon,Weekday
419.0,Alfajores,2016-03-11 15:55:46,Afternoon,Weekday
419.0,Juice,2016-03-11 15:55:46,Afternoon,Weekday
419.0,Ella's Kitchen Pouches,2016-03-11 15:55:46,Afternoon,Weekday
419.0,Brownie,2016-03-11 15:55:46,Afternoon,Weekday
420.0,Alfajores,2016-03-11 15:59:29,,Weekday
421.0,Alfajores,,Afternoon,Weekday
421.0,Brownie,2016-03-11 16:06:19,Afternoon,Weekday
421.0,Cookies,2016-03-11 16:06:19,Afternoon,Weekday
421.0,Bread,2016-03-11 16:06:19,Afternoon,Weekday
421.0,Juice,2016-03-11 16:06:19,Afternoon,Weekday
422.0,Cake,,Afternoon,Weekday
422.0,Cookies,2016-03-11 16:10:01,Afternoon,Weekday
423.0,Pick and Mix Bowls,2016-03-11 16:17:24,Afternoon,Weekday
424.0,Coffee,2016-03-11 16:28:32,Afternoon,Weekday
425.0,Farm House,2016-03-11 16:42:40,Afternoon,Weekday
426.0,Tea,2016-03-11 17:15:20,Evening,Weekday
427.0,Coffee,2016-03-11 17:25:09,Evening,Weekday
428.0,Focaccia,2016-03-11 17:29:00,Evening,Weekday
428.0,Farm House,2016-03-11 17:29:00,Evening,Weekday
429.0,Dulce de Leche,2016-03-11 17:32:25,Evening,Weekday
430.0,Juice,2016-03-11 17:40:05,Evening,Weekday
430.0,My-5 Fruit Shoot,2016-03-11 17:40:05,Evening,Weekday
430.0,Ella's Kitchen Pouches,2016-03-11 17:40:05,Evening,Weekday
430.0,Cookies,2016-03-11 17:40:05,Evening,Weekday
431.0,Bread,2016-03-11 17:45:07,Evening,Weekday
432.0,Hot chocolate,2016-03-11 18:07:31,Evening,Weekday
433.0,Coffee,2016-03-11 18:08:19,Evening,Weekday
435.0,Coffee,2016-03-11 18:51:13,Evening,Weekday
436.0,Coffee,2016-03-11 19:00:19,Evening,Weekday
437.0,Medialuna,2016-04-11 07:32:33,Morning,Weekday
438.0,Bread,2016-04-11 08:34:28,Morning,Weekday
438.0,Tea,2016-04-11 08:34:28,Morning,Weekday
438.0,Jam,2016-04-11 08:34:28,Morning,Weekday
